user_id,game_name,activity,hours_played_if_play
223324734,Counter-Strike Global Offensive,play,19
223324734,Assassin's Creed IV Black Flag,purchase,1
223324734,Assassin's Creed IV Black Flag,play,9
223324734,Call of Duty Black Ops III,purchase,1
223324734,Call of Duty Black Ops III,play,5.7
223324734,Trove,purchase,1
223324734,Trove,play,5.4
223324734,Call of Duty Advanced Warfare,purchase,1
223324734,Call of Duty Advanced Warfare,play,1.8
223324734,Garry's Mod,purchase,1
223324734,Garry's Mod,play,1.8
223324734,Rise of Incarnates,purchase,1
223324734,Rise of Incarnates,play,1.1
223324734,Brick-Force,purchase,1
223324734,Brick-Force,play,0.8
223324734,Block N Load,purchase,1
223324734,Block N Load,play,0.7
223324734,Call of Duty Advanced Warfare - Multiplayer,purchase,1
223324734,Call of Duty Advanced Warfare - Multiplayer,play,0.5
223324734,Caster,purchase,1
223324734,Infinite Crisis,purchase,1
226357303,Warframe,purchase,1
226357303,Warframe,play,1
226357303,"Pirates, Vikings, & Knights II",purchase,1
226357303,Elsword,purchase,1
37827989,Counter-Strike,purchase,1
37827989,Counter-Strike,play,415
37827989,The Elder Scrolls V Skyrim,purchase,1
37827989,The Elder Scrolls V Skyrim,play,257
37827989,Battlefield Bad Company 2,purchase,1
37827989,Battlefield Bad Company 2,play,209
37827989,Counter-Strike Global Offensive,purchase,1
37827989,Counter-Strike Global Offensive,play,182
37827989,Team Fortress 2,purchase,1
37827989,Team Fortress 2,play,163
37827989,Call of Duty Modern Warfare 3 - Multiplayer,purchase,1
37827989,Call of Duty Modern Warfare 3 - Multiplayer,play,151
37827989,Garry's Mod,purchase,1
37827989,Garry's Mod,play,114
37827989,APB Reloaded,purchase,1
37827989,APB Reloaded,play,87
37827989,Rust,purchase,1
37827989,Rust,play,75
37827989,Chivalry Medieval Warfare,purchase,1
37827989,Chivalry Medieval Warfare,play,56
37827989,Max Payne 3,purchase,1
37827989,Max Payne 3,play,30
37827989,Left 4 Dead 2,purchase,1
37827989,Left 4 Dead 2,play,21
37827989,Counter-Strike Condition Zero,purchase,1
37827989,Counter-Strike Condition Zero,play,19.5
37827989,Grand Theft Auto Episodes from Liberty City,purchase,1
37827989,Grand Theft Auto Episodes from Liberty City,play,14.7
37827989,Grand Theft Auto IV,purchase,1
37827989,Grand Theft Auto IV,play,14
37827989,BioShock Infinite,purchase,1
37827989,BioShock Infinite,play,12.2
37827989,Killing Floor,purchase,1
37827989,Killing Floor,play,11.4
37827989,Portal 2,purchase,1
37827989,Portal 2,play,8.9
37827989,Gotham City Impostors,purchase,1
37827989,Gotham City Impostors,play,5
37827989,Dungeon Defenders,purchase,1
37827989,Dungeon Defenders,play,3.7
37827989,Unturned,purchase,1
37827989,Unturned,play,2.9
37827989,Call of Duty Modern Warfare 3,purchase,1
37827989,Call of Duty Modern Warfare 3,play,2.5
37827989,Dota 2,purchase,1
37827989,Dota 2,play,2.4
37827989,The Stanley Parable,purchase,1
37827989,The Stanley Parable,play,2.3
37827989,DC Universe Online,purchase,1
37827989,DC Universe Online,play,2.2
37827989,Codename CURE,purchase,1
37827989,Codename CURE,play,1.2
37827989,XCOM Enemy Unknown,purchase,1
37827989,XCOM Enemy Unknown,play,1.1
37827989,Sanctum,purchase,1
37827989,Sanctum,play,0.7
37827989,Cry of Fear,purchase,1
37827989,Cry of Fear,play,0.6
37827989,Battlefield Bad Company 2 Vietnam,purchase,1
37827989,BioShock,purchase,1
37827989,Counter-Strike Condition Zero Deleted Scenes,purchase,1
37827989,Dead Island Epidemic,purchase,1
37827989,Dirty Bomb,purchase,1
37827989,Gotham City Impostors Free To Play,purchase,1
37827989,Heroes & Generals,purchase,1
37827989,Killing Floor Mod Defence Alliance 2,purchase,1
37827989,Patch testing for Chivalry,purchase,1
37827989,Skyrim High Resolution Texture Pack,purchase,1
37827989,TOME Immortal Arena,purchase,1
37827989,Warframe,purchase,1
216674215,Team Fortress 2,purchase,1
216674215,Team Fortress 2,play,12.6
216674215,The Mighty Quest For Epic Loot,purchase,1
216674215,The Mighty Quest For Epic Loot,play,7.3
216674215,Unturned,purchase,1
216674215,Unturned,play,4.3
216674215,Cubic Castles,purchase,1
216674215,Cubic Castles,play,1.9
216674215,Robocraft,purchase,1
216674215,Robocraft,play,1.7
216674215,BLOCKADE 3D,purchase,1
216674215,BLOCKADE 3D,play,0.9
216674215,School of Dragons How to Train Your Dragon,purchase,1
216674215,School of Dragons How to Train Your Dragon,play,0.8
216674215,Brick-Force,purchase,1
82020006,Left 4 Dead 2,purchase,1
82020006,Left 4 Dead 2,play,74
82020006,Call of Duty Modern Warfare 2,purchase,1
82020006,Call of Duty Modern Warfare 2,play,15.8
82020006,Call of Duty Modern Warfare 3 - Multiplayer,purchase,1
82020006,Call of Duty Modern Warfare 3 - Multiplayer,play,15.7
82020006,PAYDAY 2,purchase,1
82020006,PAYDAY 2,play,15.2
82020006,Street Fighter IV,purchase,1
82020006,Street Fighter IV,play,12.9
82020006,Batman Arkham City GOTY,purchase,1
82020006,Batman Arkham City GOTY,play,11.8
82020006,Call of Duty 4 Modern Warfare,purchase,1
82020006,Call of Duty 4 Modern Warfare,play,9.4
82020006,Dead Island,purchase,1
82020006,Dead Island,play,9
82020006,Call of Duty Modern Warfare 3,purchase,1
82020006,Call of Duty Modern Warfare 3,play,8.1
82020006,DC Universe Online,purchase,1
82020006,DC Universe Online,play,7.3
82020006,Call of Duty Modern Warfare 2 - Multiplayer,purchase,1
82020006,Call of Duty Modern Warfare 2 - Multiplayer,play,5.3
82020006,Blur,purchase,1
82020006,Blur,play,3.2
82020006,Star Wars - Battlefront II,purchase,1
82020006,Star Wars - Battlefront II,play,2.8
82020006,Alien Swarm,purchase,1
82020006,Alien Swarm,play,2.2
82020006,Team Fortress 2,purchase,1
82020006,Team Fortress 2,play,1.1
82020006,Fallout New Vegas,purchase,1
82020006,Fallout New Vegas,play,1.1
82020006,Age of Empires III Complete Collection,purchase,1
82020006,Age of Empires III Complete Collection,play,0.7
82020006,Sniper Elite V2,purchase,1
301432974,Trove,purchase,1
301432974,Trove,play,43
234758647,Dota 2,purchase,1
234758647,Dota 2,play,0.8
234758647,Heroes & Generals,purchase,1
234758647,Ragnarok Online 2,purchase,1
234758647,Spiral Knights,purchase,1
234758647,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1
9439949,Counter-Strike,purchase,1
9439949,Day of Defeat,purchase,1
9439949,Deathmatch Classic,purchase,1
9439949,Half-Life,purchase,1
9439949,Half-Life Blue Shift,purchase,1
9439949,Half-Life Opposing Force,purchase,1
9439949,Ricochet,purchase,1
9439949,Team Fortress Classic,purchase,1
228320359,Dota 2,purchase,1
228320359,Dota 2,play,0.7
263735764,Football Superstars,purchase,1
263735764,No More Room in Hell,purchase,1
263735764,Reversion - The Escape,purchase,1
148761419,Grand Theft Auto V,purchase,1
148761419,Grand Theft Auto V,play,236
148761419,Dota 2,purchase,1
148761419,Dota 2,play,4
156669447,Dota 2,purchase,1
156669447,Dota 2,play,15.5
156669447,Unturned,purchase,1
59383825,Football Manager 2013,purchase,1
59383825,Football Manager 2013,play,386
59383825,Football Manager 2014,purchase,1
59383825,Football Manager 2014,play,295
59383825,Football Manager 2012,purchase,1
59383825,Football Manager 2012,play,130
59383825,Football Manager 2015,purchase,1
59383825,Football Manager 2015,play,27
59383825,Football Manager 2009,purchase,1
59383825,Football Manager 2009,play,4.5
161140815,Counter-Strike Global Offensive,purchase,1
161140815,Counter-Strike Global Offensive,play,37
161140815,Rust,purchase,1
161140815,Rust,play,14.5
161140815,Team Fortress 2,purchase,1
161140815,Team Fortress 2,play,12.4
161140815,PlanetSide 2,purchase,1
161140815,PlanetSide 2,play,9.7
161140815,Star Wars - Battlefront II,purchase,1
161140815,Star Wars - Battlefront II,play,7.1
161140815,Codename CURE,purchase,1
169258848,Dota 2,purchase,1
169258848,Dota 2,play,752
159086542,London 2012 The Official Video Game of the Olympic Games,purchase,1
159867966,Left 4 Dead 2,purchase,1
111754806,Counter-Strike Global Offensive,purchase,1
111754806,Counter-Strike Global Offensive,play,867
111754806,ARK Survival Evolved,purchase,1
111754806,ARK Survival Evolved,play,230
111754806,Rocket League,purchase,1
111754806,Rocket League,play,203
111754806,Assassin's Creed IV Black Flag,purchase,1
111754806,Assassin's Creed IV Black Flag,play,184
111754806,Grand Theft Auto V,purchase,1
111754806,Grand Theft Auto V,play,128
111754806,Rust,purchase,1
111754806,Rust,play,128
111754806,Warframe,purchase,1
111754806,Warframe,play,101
111754806,The Elder Scrolls V Skyrim,purchase,1
111754806,The Elder Scrolls V Skyrim,play,91
111754806,Borderlands 2,purchase,1
111754806,Borderlands 2,play,80
111754806,Fallout 4,purchase,1
111754806,Fallout 4,play,63
111754806,Garry's Mod,purchase,1
111754806,Garry's Mod,play,45
111754806,Dying Light,purchase,1
111754806,Dying Light,play,31
111754806,H1Z1,purchase,1
111754806,H1Z1,play,30
111754806,The Binding of Isaac,purchase,1
111754806,The Binding of Isaac,play,28
111754806,BioShock Infinite,purchase,1
111754806,BioShock Infinite,play,26
111754806,Middle-earth Shadow of Mordor,purchase,1
111754806,Middle-earth Shadow of Mordor,play,26
111754806,DayZ,purchase,1
111754806,DayZ,play,22
111754806,Robocraft,purchase,1
111754806,Robocraft,play,20
111754806,Don't Starve Together Beta,purchase,1
111754806,Don't Starve Together Beta,play,14.2
111754806,BattleBlock Theater,purchase,1
111754806,BattleBlock Theater,play,13.2
111754806,Tabletop Simulator,purchase,1
111754806,Tabletop Simulator,play,13.1
111754806,Team Fortress 2,purchase,1
111754806,Team Fortress 2,play,12.8
111754806,The Binding of Isaac Rebirth,purchase,1
111754806,The Binding of Isaac Rebirth,play,12
111754806,War Thunder,purchase,1
111754806,War Thunder,play,11.2
111754806,Chivalry Medieval Warfare,purchase,1
111754806,Chivalry Medieval Warfare,play,11
111754806,TERA,purchase,1
111754806,TERA,play,10.4
111754806,Planet Explorers,purchase,1
111754806,Planet Explorers,play,9.3
111754806,RIFT,purchase,1
111754806,RIFT,play,8.8
111754806,The Forest,purchase,1
111754806,The Forest,play,8.4
111754806,Project Zomboid,purchase,1
111754806,Project Zomboid,play,8.3
111754806,Block N Load,purchase,1
111754806,Block N Load,play,8.3
111754806,Realm of the Mad God,purchase,1
111754806,Realm of the Mad God,play,7.9
111754806,Borderlands The Pre-Sequel,purchase,1
111754806,Borderlands The Pre-Sequel,play,7.9
111754806,Kerbal Space Program,purchase,1
111754806,Kerbal Space Program,play,7.8
111754806,Sid Meier's Civilization V,purchase,1
111754806,Sid Meier's Civilization V,play,7.6
111754806,Pixel Piracy,purchase,1
111754806,Pixel Piracy,play,6.6
111754806,Fallout 3 - Game of the Year Edition,purchase,1
111754806,Fallout 3 - Game of the Year Edition,play,5.7
111754806,Terraria,purchase,1
111754806,Terraria,play,5.1
111754806,Depth,purchase,1
111754806,Depth,play,4.9
111754806,The Ship,purchase,1
111754806,The Ship,play,4.3
111754806,Serious Sam 3 BFE,purchase,1
111754806,Serious Sam 3 BFE,play,4.3
111754806,Game Dev Tycoon,purchase,1
111754806,Game Dev Tycoon,play,4.2
111754806,Dungeon Defenders II,purchase,1
111754806,Dungeon Defenders II,play,4.2
111754806,Thomas Was Alone,purchase,1
111754806,Thomas Was Alone,play,3.7
111754806,Magic 2015,purchase,1
111754806,Magic 2015,play,3.5
111754806,Castle Crashers,purchase,1
111754806,Castle Crashers,play,3.4
111754806,Sleeping Dogs,purchase,1
111754806,Sleeping Dogs,play,2.7
111754806,Grand Theft Auto IV,purchase,1
111754806,Grand Theft Auto IV,play,2.7
111754806,DARK SOULS II,purchase,1
111754806,DARK SOULS II,play,2.7
111754806,Space Engineers,purchase,1
111754806,Space Engineers,play,2.4
111754806,Take On Helicopters,purchase,1
111754806,Take On Helicopters,play,2.2
111754806,Besiege,purchase,1
111754806,Besiege,play,2.2
111754806,Little Inferno,purchase,1
111754806,Little Inferno,play,2
111754806,Torchlight II,purchase,1
111754806,Torchlight II,play,2
111754806,Robot Roller-Derby Disco Dodgeball,purchase,1
111754806,Robot Roller-Derby Disco Dodgeball,play,1.9
111754806,Hammerwatch,purchase,1
111754806,Hammerwatch,play,1.9
111754806,Only If,purchase,1
111754806,Only If,play,1.7
111754806,Grand Theft Auto San Andreas,purchase,1
111754806,Grand Theft Auto San Andreas,play,1.5
111754806,Magicka,purchase,1
111754806,Magicka,play,1.5
111754806,Thief,purchase,1
111754806,Thief,play,1.4
111754806,Turbo Dismount,purchase,1
111754806,Turbo Dismount,play,1
111754806,Don't Starve,purchase,1
111754806,Don't Starve,play,0.8
111754806,Spore Galactic Adventures,purchase,1
111754806,Spore Galactic Adventures,play,0.8
111754806,ORION Prelude,purchase,1
111754806,ORION Prelude,play,0.8
111754806,Bad Rats,purchase,1
111754806,Bad Rats,play,0.7
111754806,Fistful of Frags,purchase,1
111754806,Fistful of Frags,play,0.6
111754806,Double Action Boogaloo,purchase,1
111754806,Double Action Boogaloo,play,0.6
111754806,Dota 2,purchase,1
111754806,Dota 2,play,0.5
111754806,The Elder Scrolls IV Oblivion ,purchase,1
111754806,The Elder Scrolls IV Oblivion ,play,0.4
111754806,Natural Selection 2,purchase,1
111754806,Natural Selection 2,play,0.4
111754806,Murder Miners,purchase,1
111754806,Murder Miners,play,0.4
111754806,Sniper Elite Nazi Zombie Army 2,purchase,1
111754806,Sniper Elite Nazi Zombie Army 2,play,0.3
111754806,Surgeon Simulator,purchase,1
111754806,Surgeon Simulator,play,0.3
111754806,Emily is Away,purchase,1
111754806,Emily is Away,play,0.3
111754806,Spore,purchase,1
111754806,Spore,play,0.3
111754806,Vindictus,purchase,1
111754806,Vindictus,play,0.3
111754806,Hitman Absolution,purchase,1
111754806,Hitman Absolution,play,0.3
111754806,The Ship Tutorial,purchase,1
111754806,The Ship Tutorial,play,0.2
111754806,Risk of Rain,purchase,1
111754806,Risk of Rain,play,0.2
111754806,Really Big Sky,purchase,1
111754806,Really Big Sky,play,0.2
111754806,Dead Island Epidemic,purchase,1
111754806,Dead Island Epidemic,play,0.1
111754806,NotGTAV,purchase,1
111754806,NotGTAV,play,0.1
111754806,PAYDAY 2,purchase,1
111754806,PAYDAY 2,play,0.1
111754806,NightSky,purchase,1
111754806,Prison Architect,purchase,1
111754806,Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,purchase,1
111754806,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,purchase,1
111754806,Jack Lumber,purchase,1
111754806,Anomaly 2,purchase,1
111754806,To the Moon,purchase,1
111754806,Sanctum 2,purchase,1
111754806,theHunter,purchase,1
111754806,Archeblade,purchase,1
111754806,BioShock,purchase,1
111754806,BioShock 2,purchase,1
111754806,BioShock Infinite Burial at Sea - Episode 1,purchase,1
111754806,BioShock Infinite Burial at Sea - Episode 2,purchase,1
111754806,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,purchase,1
111754806,CastleMiner Z,purchase,1
111754806,Counter-Strike Source,purchase,1
111754806,Counter-Strike Nexon Zombies,purchase,1
111754806,Deus Ex Human Revolution,purchase,1
111754806,Dino D-Day,purchase,1
111754806,Don't Starve Reign of Giants,purchase,1
111754806,Dungeons & Dragons Online,purchase,1
111754806,F.E.A.R. Online,purchase,1
111754806,Faerie Solitaire,purchase,1
111754806,Gemini Rue,purchase,1
111754806,Grand Theft Auto San Andreas,purchase,1
111754806,H1Z1 Test Server,purchase,1
111754806,Hero Academy,purchase,1
111754806,how do you Do It?,purchase,1
111754806,Joe Danger 2 The Movie,purchase,1
111754806,Knytt Underground,purchase,1
111754806,LEGO Worlds,purchase,1
111754806,Magic Duels,purchase,1
111754806,Magicka Vietnam,purchase,1
111754806,Orcs Must Die! 2,purchase,1
111754806,Papo & Yo,purchase,1
111754806,Patch testing for Chivalry,purchase,1
111754806,PlanetSide 2,purchase,1
111754806,POSTAL 2,purchase,1
111754806,Reus,purchase,1
111754806,Spore Creepy & Cute Parts Pack,purchase,1
111754806,Star Conflict,purchase,1
111754806,Survarium,purchase,1
111754806,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
111754806,The Elder Scrolls V Skyrim - Dragonborn,purchase,1
111754806,The Elder Scrolls V Skyrim - Hearthfire,purchase,1
111754806,The Ship Single Player,purchase,1
111754806,Unturned,purchase,1
192798536,Gravity Badgers,purchase,1
192443246,World of Guns Gun Disassembly,purchase,1
184034224,Dota 2,purchase,1
184034224,Dota 2,play,4.3
90359362,Terraria,purchase,1
90359362,Terraria,play,1.1
217993378,Gunscape,purchase,1
217993378,Gunscape,play,0.2
217993378,Warframe,purchase,1
84738098,Counter-Strike Source,purchase,1
84738098,Counter-Strike Source,play,12
184536712,Robocraft,purchase,1
184536712,Robocraft,play,1.4
184536712,Unturned,purchase,1
184536712,Unturned,play,0.2
207563790,Goat Simulator,purchase,1
207563790,Goat Simulator,play,4.5
207563790,Team Fortress 2,purchase,1
207563790,Team Fortress 2,play,0.7
238282687,Call of Duty Modern Warfare 3,purchase,1
238282687,Call of Duty Modern Warfare 3,play,24
238282687,Call of Duty Modern Warfare 3 - Multiplayer,purchase,1
94961328,Speedball 2 Tournament,purchase,1
59115473,H1Z1,purchase,1
59115473,H1Z1,play,141
59115473,Counter-Strike Global Offensive,purchase,1
59115473,Counter-Strike Global Offensive,play,36
59115473,Fallout 4,purchase,1
59115473,Fallout 4,play,30
59115473,Rocket League,purchase,1
59115473,Rocket League,play,24
59115473,Borderlands 2,purchase,1
59115473,Borderlands 2,play,14.2
59115473,ARK Survival Evolved,purchase,1
59115473,ARK Survival Evolved,play,8.9
59115473,The Elder Scrolls V Skyrim,purchase,1
59115473,The Elder Scrolls V Skyrim,play,6.6
59115473,Deadpool,purchase,1
59115473,Deadpool,play,6.4
59115473,GRID,purchase,1
59115473,GRID,play,2.4
59115473,Project CARS,purchase,1
59115473,Project CARS,play,1.3
59115473,Dying Light,purchase,1
59115473,Dying Light,play,0.7
59115473,DiRT,purchase,1
59115473,DiRT,play,0.6
59115473,Operation Flashpoint Dragon Rising,purchase,1
59115473,Operation Flashpoint Dragon Rising,play,0.4
59115473,Rise of Incarnates,purchase,1
59115473,Rise of Incarnates,play,0.1
59115473,Lineage II,purchase,1
59115473,Lineage II,play,0.1
59115473,H1Z1 Test Server,purchase,1
284897982,Dota 2,purchase,1
284897982,Dota 2,play,2.1
9180659,Space Engineers,purchase,1
9180659,Space Engineers,play,321
9180659,PAYDAY 2,purchase,1
9180659,PAYDAY 2,play,132
9180659,Natural Selection 2,purchase,1
9180659,Natural Selection 2,play,94
9180659,Counter-Strike Source,purchase,1
9180659,Counter-Strike Source,play,90
9180659,Call of Duty Black Ops II - Zombies,purchase,1
9180659,Call of Duty Black Ops II - Zombies,play,77
9180659,Counter-Strike Global Offensive,purchase,1
9180659,Counter-Strike Global Offensive,play,72
9180659,Supreme Commander 2,purchase,1
9180659,Supreme Commander 2,play,65
9180659,Rust,purchase,1
9180659,Rust,play,58
9180659,PlanetSide 2,purchase,1
9180659,PlanetSide 2,play,57
9180659,Call of Duty Black Ops II - Multiplayer,purchase,1
9180659,Call of Duty Black Ops II - Multiplayer,play,40
9180659,"Warhammer 40,000 Dawn of War II - Chaos Rising",purchase,1
9180659,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,36
9180659,Grey Goo,purchase,1
9180659,Grey Goo,play,29
9180659,Planetary Annihilation,purchase,1
9180659,Planetary Annihilation,play,26
9180659,Evolve,purchase,1
9180659,Evolve,play,18.2
9180659,"Warhammer 40,000 Dawn of War II",purchase,1
9180659,"Warhammer 40,000 Dawn of War II",play,14
9180659,Robocraft,purchase,1
9180659,Robocraft,play,11.1
9180659,Left 4 Dead 2,purchase,1
9180659,Left 4 Dead 2,play,10.1
9180659,"Warhammer 40,000 Dawn of War II  Retribution",purchase,1
9180659,"Warhammer 40,000 Dawn of War II  Retribution",play,9.8
9180659,Borderlands The Pre-Sequel,purchase,1
9180659,Borderlands The Pre-Sequel,play,7.4
9180659,7 Days to Die,purchase,1
9180659,7 Days to Die,play,6.2
9180659,Unturned,purchase,1
9180659,Unturned,play,5.4
9180659,Loadout,purchase,1
9180659,Loadout,play,5.1
9180659,FTL Faster Than Light,purchase,1
9180659,FTL Faster Than Light,play,3.9
9180659,Gratuitous Space Battles,purchase,1
9180659,Gratuitous Space Battles,play,2.6
9180659,Call of Duty Ghosts - Multiplayer,purchase,1
9180659,Call of Duty Ghosts - Multiplayer,play,1.5
9180659,Homeworld Remastered Collection,purchase,1
9180659,Homeworld Remastered Collection,play,1.4
9180659,Company of Heroes 2,purchase,1
9180659,Company of Heroes 2,play,1.3
9180659,R.U.S.E,purchase,1
9180659,R.U.S.E,play,1.1
9180659,Empire Total War,purchase,1
9180659,Empire Total War,play,1.1
9180659,Call of Duty Black Ops II,purchase,1
9180659,Call of Duty Black Ops II,play,0.8
9180659,Call of Duty Ghosts,purchase,1
9180659,Call of Duty Ghosts,play,0.6
9180659,Counter-Strike Nexon Zombies,purchase,1
9180659,Counter-Strike Nexon Zombies,play,0.4
9180659,Team Fortress 2,purchase,1
9180659,Team Fortress 2,play,0.2
9180659,Half-Life 2,purchase,1
9180659,Half-Life 2,play,0.2
9180659,DOOM 3 BFG Edition,purchase,1
9180659,DOOM 3 BFG Edition,play,0.1
9180659,Half-Life 2 Episode One,purchase,1
9180659,Crow - Hunter (Trapper Class),purchase,1
9180659,Grey Goo - Emergence Campaign,purchase,1
9180659,Half-Life 2 Deathmatch,purchase,1
9180659,Half-Life 2 Lost Coast,purchase,1
9180659,Half-Life Deathmatch Source,purchase,1
9180659,R.U.S.E.,purchase,1
9180659,Slim - Hunter (Medic Class),purchase,1
9180659,Sunny - Hunter (Support Class),purchase,1
9180659,Supreme Commander 2 - Infinite War Battle Pack One,purchase,1
9180659,Torvald - Hunter (Assault Class),purchase,1
52093628,Counter-Strike,purchase,1
52093628,Counter-Strike,play,14.8
52093628,Anna - Extended Edition,purchase,1
52093628,Anna - Extended Edition,play,7
52093628,Counter-Strike Condition Zero,purchase,1
52093628,Counter-Strike Condition Zero Deleted Scenes,purchase,1
52093628,Day of Defeat,purchase,1
52093628,Deathmatch Classic,purchase,1
52093628,Ricochet,purchase,1
135179790,Call of Duty Modern Warfare 2 - Multiplayer,purchase,1
135179790,Call of Duty Modern Warfare 2 - Multiplayer,play,17.4
135179790,Call of Duty Modern Warfare 2,purchase,1
135179790,Call of Duty Modern Warfare 2,play,0.3
295138491,Dota 2,purchase,1
295138491,Dota 2,play,2.2
227490126,Warframe,purchase,1
227490126,Warframe,play,591
227490126,DARK SOULS II Scholar of the First Sin,purchase,1
227490126,DARK SOULS II Scholar of the First Sin,play,54
227490126,Grand Theft Auto V,purchase,1
227490126,Grand Theft Auto V,play,13.4
227490126,Counter-Strike Global Offensive,purchase,1
227490126,Counter-Strike Global Offensive,play,5
227490126,Left 4 Dead 2,purchase,1
227490126,Left 4 Dead 2,play,4.4
227490126,Race The Sun,purchase,1
227490126,Savage Lands,purchase,1
227490126,Sniper Elite 3,purchase,1
162787304,Dota 2,purchase,1
162787304,Dota 2,play,36
175223006,Dota 2,purchase,1
175223006,Dota 2,play,3.8
75092930,Counter-Strike,purchase,1
75092930,Counter-Strike,play,2117
75092930,Dota 2,purchase,1
75092930,Dota 2,play,5.2
75092930,Counter-Strike Condition Zero Deleted Scenes,purchase,1
75092930,Counter-Strike Condition Zero Deleted Scenes,play,0.6
75092930,Counter-Strike Condition Zero,purchase,1
75092930,Counter-Strike Condition Zero,play,0.1
75092930,Rise of Incarnates,purchase,1
75092930,RaiderZ,purchase,1
227244326,Dota 2,purchase,1
227244326,Dota 2,play,2.6
227244326,Ragnarok Online 2,purchase,1
183337134,Fallout 4,purchase,1
183337134,Fallout 4,play,183
183337134,The Witcher 3 Wild Hunt,purchase,1
183337134,The Witcher 3 Wild Hunt,play,158
183337134,Divinity Original Sin,purchase,1
183337134,Divinity Original Sin,play,88
183337134,The Witcher 2 Assassins of Kings Enhanced Edition,purchase,1
183337134,The Witcher 2 Assassins of Kings Enhanced Edition,play,64
183337134,Terraria,purchase,1
183337134,Terraria,play,58
183337134,STAR WARS Knights of the Old Republic II The Sith Lords,purchase,1
183337134,STAR WARS Knights of the Old Republic II The Sith Lords,play,22
183337134,GameMaker Studio,purchase,1
183337134,GameMaker Studio,play,21
183337134,Starbound,purchase,1
183337134,Starbound,play,18.9
183337134,Pillars of Eternity,purchase,1
183337134,Pillars of Eternity,play,15
183337134,Fallout 2,purchase,1
183337134,Fallout 2,play,12.3
183337134,Divinity Original Sin Enhanced Edition,purchase,1
183337134,Divinity Original Sin Enhanced Edition,play,12.1
183337134,Survivalist,purchase,1
183337134,Survivalist,play,1
183337134,Fallout 3 - Game of the Year Edition,purchase,1
183337134,Fallout 3 - Game of the Year Edition,play,0.7
183337134,Starbound - Unstable,purchase,1
183337134,The Witcher 3 Wild Hunt - Expansion Pass,purchase,1
183337134,The Witcher 3 Wild Hunt - New Finisher Animations,purchase,1
303669225,Eternal Fate,purchase,1
156297441,Fallout New Vegas,purchase,1
156297441,Fallout New Vegas,play,165
156297441,Fallout 3 - Game of the Year Edition,purchase,1
156297441,Fallout 3 - Game of the Year Edition,play,116
156297441,Star Wars Republic Commando,purchase,1
156297441,Star Wars Republic Commando,play,15.8
156297441,Company of Heroes 2,purchase,1
156297441,Company of Heroes 2,play,12.2
156297441,F.E.A.R.,purchase,1
156297441,F.E.A.R.,play,8.2
156297441,Company of Heroes (New Steam Version),purchase,1
156297441,Company of Heroes (New Steam Version),play,7
156297441,Company of Heroes Opposing Fronts,purchase,1
156297441,Company of Heroes Opposing Fronts,play,0.2
156297441,F.E.A.R. Extraction Point,purchase,1
156297441,F.E.A.R. Perseus Mandate,purchase,1
156297441,COH2 - The Western Front Armies Oberkommando West,purchase,1
156297441,COH2 - The Western Front Armies US Forces,purchase,1
156297441,Company of Heroes 2 - Ardennes Assault,purchase,1
156297441,Company of Heroes 2 - The British Forces,purchase,1
156297441,Fallout New Vegas Courier's Stash,purchase,1
156297441,Fallout New Vegas Dead Money,purchase,1
156297441,Fallout New Vegas Honest Hearts,purchase,1
108219790,Call of Duty Modern Warfare 3,purchase,1
108219790,Call of Duty Modern Warfare 3,play,35
108219790,Call of Duty Modern Warfare 3 - Multiplayer,purchase,1
108219790,Call of Duty Modern Warfare 3 - Multiplayer,play,0.2
138115430,Counter-Strike Global Offensive,purchase,1
138115430,Counter-Strike Global Offensive,play,1498
138115430,Burnout Paradise The Ultimate Box,purchase,1
138115430,Burnout Paradise The Ultimate Box,play,12.9
138115430,Team Fortress 2,purchase,1
138115430,Team Fortress 2,play,1.7
138115430,PAYDAY 2,purchase,1
138115430,PAYDAY 2,play,1.1
138115430,Evil Genius,purchase,1
138115430,Imagine Me,purchase,1
138115430,Numba Deluxe,purchase,1
138115430,Tropico,purchase,1
138115430,Tropico 2 Pirate Cove,purchase,1
138115430,Tropico 3 - Steam Special Edition,purchase,1
138115430,Tropico 3 Absolute Power,purchase,1
121352371,Dota 2,purchase,1
121352371,Dota 2,play,2442
146355606,Team Fortress 2,purchase,1
146355606,Team Fortress 2,play,16.6
270165540,Unturned,purchase,1
270165540,Unturned,play,0.1
270165540,Panzar,purchase,1
270165540,Survarium,purchase,1
77310637,Tropico 5,purchase,1
77310637,Tropico 5,play,18.9
77310637,Secret of the Magic Crystal,purchase,1
77310637,Secret of the Magic Crystal,play,4.6
77310637,Dangerous High School Girls in Trouble!,purchase,1
77310637,Dangerous High School Girls in Trouble!,play,0.5
234449643,Dota 2,purchase,1
234449643,Dota 2,play,4.9
108726847,Infested Planet,purchase,1
108726847,Sid Meier's Civilization V,purchase,1
108726847,Star Wars Knights of the Old Republic,purchase,1
108726847,Star Wars Jedi Knight Jedi Academy,purchase,1
